wy,month,load,yield,load_yield_adj,pH_mean,gpp_mean,precip_mean,vb_bare_cover_median,vb_bare_cover_sd,hd_bfi_mean,hd_bfi_sd,cc_cumulative_precip,cc_precip_sd_year,cc_precip_sd_space,cc_temp_mean,cc_temp_sd_year,cc_temp_sd_space,vd_eos_mean,vd_eos_sd,vb_fpar_max,vb_fpar_min,vb_fpar_mean,vb_fpar_sd_year,vb_fpar_sd_space,pd_geo_Al2O3_mean,pd_geo_Al2O3_sd,pd_geo_CaO_mean,pd_geo_CaO_sd,pd_geo_CompressStrength_mean,pd_geo_CompressStrength_sd,pd_geo_Fe2O3_mean,pd_geo_Fe2O3_sd,pd_geo_HydaulicCond_mean,pd_geo_HydaulicCond_sd,pd_geo_K2O_mean,pd_geo_K2O_sd,pd_geo_MgO_mean,pd_geo_MgO_sd,pd_geo_N_mean,pd_geo_N_sd,pd_geo_Na2O_mean,pd_geo_Na2O_sd,pd_geo_P2O5_mean,pd_geo_P2O5_sd,pd_geo_S_mean,pd_geo_S_sd,pd_geo_SiO2_mean,pd_geo_SiO2_sd,va_gpp_sum,va_gpp_sd_year,va_gpp_sd_space,vb_lai_max,vb_lai_min,vb_lai_mean,vb_lai_sd_year,vb_lai_sd_space,vd_los_mean,vd_los_sd,vd_mos_mean,vd_mos_sd,ch_annual_Ca_flux_mean,ch_annual_Ca_flux_sd_space,ch_annual_Cl_flux_mean,ch_annual_Cl_flux_sd_space,ch_annual_H_flux_mean,ch_annual_H_flux_sd_space,ch_annual_K_flux_mean,ch_annual_K_flux_sd_space,ch_annual_Mg_flux_mean,ch_annual_Mg_flux_sd_space,ch_annual_Na_flux_mean,ch_annual_Na_flux_sd_space,ch_annual_NH4_flux_mean,ch_annual_NH4_flux_sd_space,ch_annual_NO3_flux_mean,ch_annual_NO3_flux_sd_space,ch_annual_SO4_flux_mean,ch_annual_SO4_flux_sd_space,ch_annual_S_N_flux_mean,ch_annual_S_N_flux_sd_space,ch_annual_N_flux_mean,ch_annual_N_flux_sd_space,vb_ndvi_max,vb_ndvi_min,vb_ndvi_mean,vb_ndvi_sd_year,vb_ndvi_sd_space,vg_nlcd_1992_water,vg_nlcd_1992_ice_snow,vg_nlcd_1992_res_low,vg_nlcd_1992_res_hi,vg_nlcd_1992_commercial,vg_nlcd_1992_barren,vg_nlcd_1992_mines,vg_nlcd_1992_barren_tran,vg_nlcd_1992_forest_dec,vg_nlcd_1992_forest_evr,vg_nlcd_1992_forest_mix,vg_nlcd_1992_shrub,vg_nlcd_1992_orchards,vg_nlcd_1992_grass,vg_nlcd_1992_pasture,vg_nlcd_1992_row_crop,vg_nlcd_1992_small_grains,vg_nlcd_1992_fallow,vg_nlcd_1992_urban_grass,vg_nlcd_1992_wetland_wood,vg_nlcd_1992_wetland_herb,vg_nlcd_barren,vg_nlcd_crop,vg_nlcd_dev_hi,vg_nlcd_dev_low,vg_nlcd_dev_med,vg_nlcd_dev_open,vg_nlcd_forest_dec,vg_nlcd_forest_evr,vg_nlcd_forest_mix,vg_nlcd_grass,vg_nlcd_ice_snow,vg_nlcd_pasture,vg_nlcd_shrub,vg_nlcd_water,vg_nlcd_wetland_herb,vg_nlcd_wetland_wood,vg_nlcd_shrub_dwr,vg_nlcd_sedge,vg_lncd_lichens,vg_nlcd_moss,va_npp_median,va_npp_sd,pf_soil_org,pf_soil_sand,pf_soil_silt,pf_soil_clay,pf_soil_awc,pf_soil_water_0.1bar,pf_soil_water_0.33bar,pf_soil_water_15bar,pf_soil_water_0bar,pf_soil_cat_exchange_7,pf_soil_ph,pi_soil_thickness,vd_sos_mean,vd_sos_sd,vh_tcw_max,vh_tcw_min,vh_tcw_mean,vh_tcw_sd_year,te_slope_mean,te_slope_sd,te_elev_mean,te_elev_sd,te_elev_min,te_elev_max,te_aspect_mean,te_aspect_sd,vb_tree_cover_median,vb_tree_cover_sd,vb_veg_cover_median,vb_veg_cover_sd,area
1991,12,447156150996.4083,137675203.38983053,3247.9062313805002,5.914673913043478,0,2.5685483829170885,NA,NA,NA,NA,1157.682,6.1683,0.2935,-2.1986,8.029,0.9012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.7318,43.8841,35.328,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.916,0.152,0.993,0.072,0.072,0.005,0.32,0.026,0.218,0.017,0.7,0.05,1.861,0.15,9.432,0.708,6.787,0.509,396.66,30.315,3.575,0.276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,283.9832,405.8051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,1,317816839431.3062,69779285.7142857,4554.601500689201,6.875322580645161,0,1.9138064653041862,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,2,211123601187.5436,48418640.552995384,4360.378539675514,6.755046411721836,0,2.6234482654555027,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,3,140658306409.62122,33736428.57142857,4169.330079258743,6.698708750463478,0,5.372387140989304,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,4,59382744719.88476,14917396.313364048,3980.7714075870963,6.752638888888889,0,2.594066654642423,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,5,838712894079.0388,224743668.20276496,3731.8643981655914,6.6088018433179725,8.962004898387097,2.4098064525713845,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,6,2081500147892.2112,539652000,3857.115600224239,6.383857142857143,80.740586875625,2.3778999902152766,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,7,1145450445973.6873,513134000,2232.263786795822,6.283433179723502,113.2281293655242,1.9566451689573907,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,8,1272643205836.1511,369397000,3445.1909621251693,6.570552995391705,74.67124235967742,3.539903154806985,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,9,785579648662.7421,198317000,3961.2320106836128,6.597928571428572,32.72083333333333,1.0797666617669166,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,10,617519159606.9014,125144622.11981566,4934.4442385680595,5.84278801843318,0.967741935483871,0.7349677403126994,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,11,546442504964.8084,103280529.95391704,5290.856904090507,6.123321428571428,0,7.885966686205938,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1992,12,434829624049.1732,88401428.57142857,4918.807660419536,6.662253976512561,0,1.0463225966499698,NA,NA,NA,NA,1008.47,5.3544,0.2517,-1.8434,7.623,0.9163,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.9426,41.9277,31.3408,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.576,0.12,0.813,0.049,0.079,0.007,0.409,0.022,0.184,0.013,0.545,0.039,2.511,0.226,10.169,0.827,7.346,0.603,456.267,38.434,4.247,0.363,NA,NA,NA,NA,NA,0.3,32.1,0,0,0,0,0,0,0,0,0,7.9,0,59.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.6,32.1,0,7.9,0.3,0,0,NA,NA,NA,NA,267.6072,349.5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,1,289321247182.41473,58277456.410256416,4964.548300558572,6.710967741935484,0,3.2740967763370024,NA,NA,NA,NA,1238.727,5.7089,0.3238,-2.5627,7.7821,0.9087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287.3965,156.2715,22.4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.748,0.137,1.073,0.063,0.109,0.012,0.348,0.02,0.212,0.016,0.845,0.048,3.169,0.333,13.289,1.338,9.495,0.91,587.824,58.961,5.463,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5773,445.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,2,239889438405.05194,40675528.20512821,5897.6354823293395,6.663387096774193,0,5.960642841212185,NA,NA,NA,NA,1238.727,5.7089,0.3238,-2.5627,7.7821,0.9087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287.3965,156.2715,22.4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.748,0.137,1.073,0.063,0.109,0.012,0.348,0.02,0.212,0.016,0.845,0.048,3.169,0.333,13.289,1.338,9.495,0.91,587.824,58.961,5.463,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5773,445.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,3,171714569612.75345,31789784.61538462,5401.56442361212,6.781061120543294,0,4.7638709594968764,NA,NA,NA,NA,1238.727,5.7089,0.3238,-2.5627,7.7821,0.9087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287.3965,156.2715,22.4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.748,0.137,1.073,0.063,0.109,0.012,0.348,0.02,0.212,0.016,0.845,0.048,3.169,0.333,13.289,1.338,9.495,0.91,587.824,58.961,5.463,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5773,445.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,4,80367252299.0841,17513230.76923077,4588.94497297908,6.562236842105263,1.3416666666666666,5.234466707939282,NA,NA,NA,NA,1238.727,5.7089,0.3238,-2.5627,7.7821,0.9087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287.3965,156.2715,22.4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.748,0.137,1.073,0.063,0.109,0.012,0.348,0.02,0.212,0.016,0.845,0.048,3.169,0.333,13.289,1.338,9.495,0.91,587.824,58.961,5.463,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5773,445.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,5,564086301322.4272,145195815.3846154,3885.0038468959656,6.352396313364055,55.82459677419355,2.1028709729096944,NA,NA,NA,NA,1238.727,5.7089,0.3238,-2.5627,7.7821,0.9087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287.3965,156.2715,22.4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.748,0.137,1.073,0.063,0.109,0.012,0.348,0.02,0.212,0.016,0.845,0.048,3.169,0.333,13.289,1.338,9.495,0.91,587.824,58.961,5.463,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5773,445.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,6,1988126071803.3987,613651000,3239.8318780600025,6.412857142857143,299.77708333333334,2.0709666818380357,NA,NA,NA,NA,1238.727,5.7089,0.3238,-2.5627,7.7821,0.9087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287.3965,156.2715,22.4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.748,0.137,1.073,0.063,0.109,0.012,0.348,0.02,0.212,0.016,0.845,0.048,3.169,0.333,13.289,1.338,9.495,0.91,587.824,58.961,5.463,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5773,445.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,7,1802602676640.7437,600758000,3000.5471032274954,6.63778801843318,417.364260825,0.9051290349133553,NA,NA,NA,NA,1238.727,5.7089,0.3238,-2.5627,7.7821,0.9087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287.3965,156.2715,22.4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.748,0.137,1.073,0.063,0.109,0.012,0.348,0.02,0.212,0.016,0.845,0.048,3.169,0.333,13.289,1.338,9.495,0.91,587.824,58.961,5.463,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5773,445.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,8,789511297759.1373,365050000,2162.7483844929116,6.879907834101383,317.28179280080644,0.9487096804284281,NA,NA,NA,NA,1238.727,5.7089,0.3238,-2.5627,7.7821,0.9087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287.3965,156.2715,22.4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.748,0.137,1.073,0.063,0.109,0.012,0.348,0.02,0.212,0.016,0.845,0.048,3.169,0.333,13.289,1.338,9.495,0.91,587.824,58.961,5.463,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5773,445.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1993,9,383370970954.15106,211612000,1811.66933328049,6.687714285714286,104.78333333333333,2.964800005033612,NA,NA,NA,NA,1238.727,5.7089,0.3238,-2.5627,7.7821,0.9087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2287.3965,156.2715,22.4435,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.748,0.137,1.073,0.063,0.109,0.012,0.348,0.02,0.212,0.016,0.845,0.048,3.169,0.333,13.289,1.338,9.495,0.91,587.824,58.961,5.463,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1196.5773,445.963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
